Date,Open,High,Low,Close,Adj Close,Daily % Return,Deviation from mean,Event,,
6/20/1986,244.06,247.60,243.98,247.58,247.58,1.44%,1.4%,,,
6/23/1986,247.58,247.58,244.45,245.26,245.26,-0.94%,-1.0%,,,
6/24/1986,245.26,248.26,244.53,247.03,247.03,0.72%,0.7%,,,
6/25/1986,247.03,250.13,247.03,248.93,248.93,0.77%,0.7%,,,
6/26/1986,248.93,249.43,247.72,248.74,248.74,-0.08%,-0.1%,,,
6/27/1986,248.74,249.74,248.74,249.60,249.60,0.35%,0.3%,,,
6/30/1986,249.60,251.81,249.60,250.84,250.84,0.50%,0.5%,,,
7/1/1986,250.67,252.04,250.53,252.04,252.04,0.48%,0.4%,,,
7/2/1986,252.04,253.20,251.79,252.70,252.70,0.26%,0.2%,,,
7/3/1986,252.70,252.94,251.23,251.79,251.79,-0.36%,-0.4%,,,
7/7/1986,251.79,251.81,243.63,244.05,244.05,-3.07%,-3.1%,,,
7/8/1986,244.05,244.06,239.07,241.59,241.59,-1.01%,-1.0%,,,
7/9/1986,241.59,243.07,241.46,242.82,242.82,0.51%,0.5%,,,
7/10/1986,242.82,243.44,239.66,243.01,243.01,0.08%,0.0%,,,
7/11/1986,243.01,243.48,241.68,242.22,242.22,-0.33%,-0.4%,,,
7/14/1986,242.22,242.22,238.04,238.11,238.11,-1.70%,-1.7%,,,
7/15/1986,238.09,238.12,233.60,233.66,233.66,-1.87%,-1.9%,,,
7/16/1986,233.66,236.19,233.66,235.01,235.01,0.58%,0.5%,,,
7/17/1986,235.01,236.65,235.01,236.07,236.07,0.45%,0.4%,,,
7/18/1986,236.07,238.22,233.94,236.36,236.36,0.12%,0.1%,,,
7/21/1986,236.36,236.45,235.53,236.24,236.24,-0.05%,-0.1%,,,
7/22/1986,236.24,238.42,235.92,238.18,238.18,0.82%,0.8%,,,
7/23/1986,238.19,239.25,238.17,238.67,238.67,0.21%,0.2%,,,
7/24/1986,238.69,239.05,237.32,237.95,237.95,-0.30%,-0.3%,,,
7/25/1986,237.99,240.36,237.95,240.22,240.22,0.95%,0.9%,,,
7/28/1986,240.20,240.25,235.23,236.01,236.01,-1.75%,-1.8%,,,
7/29/1986,235.72,236.01,234.40,234.55,234.55,-0.62%,-0.7%,,,
7/30/1986,234.57,237.38,233.07,236.59,236.59,0.87%,0.8%,,,
7/31/1986,236.59,236.92,235.89,236.12,236.12,-0.20%,-0.2%,,,
8/1/1986,236.12,236.89,234.59,234.91,234.91,-0.51%,-0.5%,,,
8/4/1986,234.91,236.86,231.92,235.99,235.99,0.46%,0.4%,,,
8/5/1986,235.99,238.31,235.97,237.03,237.03,0.44%,0.4%,,,
8/6/1986,237.03,237.35,235.48,236.84,236.84,-0.08%,-0.1%,,,
8/7/1986,236.84,238.02,236.31,237.04,237.04,0.08%,0.0%,,,
8/8/1986,237.04,238.06,236.37,236.88,236.88,-0.07%,-0.1%,,,
8/11/1986,236.88,241.20,236.87,240.68,240.68,1.60%,1.6%,,,
8/12/1986,240.68,243.37,240.35,243.34,243.34,1.11%,1.1%,,,
8/13/1986,243.34,246.51,243.06,245.67,245.67,0.96%,0.9%,,,
8/14/1986,245.67,246.79,245.53,246.25,246.25,0.24%,0.2%,,,
8/15/1986,246.25,247.15,245.70,247.15,247.15,0.37%,0.3%,,,
8/18/1986,247.15,247.83,245.48,247.38,247.38,0.09%,0.1%,,,
8/19/1986,247.38,247.42,245.82,246.51,246.51,-0.35%,-0.4%,,,
8/20/1986,246.53,249.77,246.51,249.77,249.77,1.32%,1.3%,,,
8/21/1986,249.77,250.45,249.11,249.67,249.67,-0.04%,-0.1%,,,
8/22/1986,249.67,250.61,249.27,250.19,250.19,0.21%,0.2%,,,
8/25/1986,250.19,250.26,247.76,247.81,247.81,-0.95%,-1.0%,,,
8/26/1986,247.81,252.91,247.81,252.84,252.84,2.03%,2.0%,,,
8/27/1986,252.84,254.24,252.66,253.30,253.30,0.18%,0.1%,,,
8/28/1986,253.30,253.67,251.91,252.84,252.84,-0.18%,-0.2%,,,
8/29/1986,252.84,254.07,251.73,252.93,252.93,0.04%,0.0%,,,
9/2/1986,252.93,253.30,248.14,248.52,248.52,-1.74%,-1.8%,,,
9/3/1986,248.52,250.08,247.59,250.08,250.08,0.63%,0.6%,,,
9/4/1986,250.08,254.01,250.03,253.83,253.83,1.50%,1.5%,,,
9/5/1986,253.83,254.13,250.33,250.47,250.47,-1.32%,-1.4%,,,
9/8/1986,250.47,250.47,247.02,248.14,248.14,-0.93%,-1.0%,,,
9/9/1986,248.14,250.21,246.94,247.67,247.67,-0.19%,-0.2%,,,
9/10/1986,247.67,247.76,246.11,247.06,247.06,-0.25%,-0.3%,,,
9/11/1986,247.06,247.06,234.67,235.18,235.18,-4.81%,-4.8%,,,
9/12/1986,235.18,235.45,228.74,230.67,230.67,-1.92%,-2.0%,,,
9/15/1986,230.67,232.82,229.44,231.94,231.94,0.55%,0.5%,,,
9/16/1986,231.93,231.94,228.32,231.72,231.72,-0.09%,-0.1%,,,
9/17/1986,231.73,233.81,231.38,231.68,231.68,-0.02%,-0.1%,,,
9/18/1986,231.67,232.87,230.57,232.31,232.31,0.27%,0.2%,,,
9/19/1986,232.30,232.31,230.69,232.21,232.21,-0.04%,-0.1%,,,
9/22/1986,232.20,234.93,232.20,234.93,234.93,1.17%,1.1%,,,
9/23/1986,234.96,235.88,234.50,235.67,235.67,0.31%,0.3%,,,
9/24/1986,235.66,237.06,235.53,236.28,236.28,0.26%,0.2%,,,
9/25/1986,231.83,236.28,230.67,231.83,231.83,-1.88%,-1.9%,,,
9/26/1986,231.83,233.68,230.64,232.23,232.23,0.17%,0.1%,,,
9/29/1986,232.23,232.23,228.08,229.91,229.91,-1.00%,-1.0%,,,
9/30/1986,229.91,233.01,229.91,231.32,231.32,0.61%,0.6%,,,
10/1/1986,231.32,234.62,231.32,233.60,233.60,0.99%,1.0%,,,
10/2/1986,233.60,234.33,232.77,233.92,233.92,0.14%,0.1%,,,
10/3/1986,233.92,236.16,232.79,233.71,233.71,-0.09%,-0.1%,,,
10/6/1986,233.71,235.34,233.17,234.78,234.78,0.46%,0.4%,,,
10/7/1986,234.74,235.18,233.46,234.41,234.41,-0.16%,-0.2%,,,
10/8/1986,234.41,236.84,233.68,236.68,236.68,0.97%,0.9%,,,
10/9/1986,236.67,238.20,235.72,235.85,235.85,-0.35%,-0.4%,,,
10/10/1986,235.84,236.27,235.31,235.48,235.48,-0.16%,-0.2%,,,
10/13/1986,235.52,235.91,235.02,235.91,235.91,0.18%,0.1%,,,
10/14/1986,235.90,236.37,234.37,235.37,235.37,-0.23%,-0.3%,,,
10/15/1986,235.36,239.03,235.27,238.80,238.80,1.46%,1.4%,,,
10/16/1986,238.83,240.18,238.80,239.53,239.53,0.31%,0.3%,,,
10/17/1986,239.50,239.53,237.71,238.84,238.84,-0.29%,-0.3%,,,
10/20/1986,238.84,238.84,234.78,235.97,235.97,-1.20%,-1.2%,,,
10/21/1986,236.03,236.49,234.95,235.88,235.88,-0.04%,-0.1%,,,
10/22/1986,235.89,236.64,235.82,236.26,236.26,0.16%,0.1%,,,
10/23/1986,236.28,239.76,236.26,239.28,239.28,1.28%,1.2%,,,
10/24/1986,239.30,239.65,238.25,238.26,238.26,-0.43%,-0.5%,,,
10/27/1986,238.22,238.77,236.72,238.77,238.77,0.21%,0.2%,,,
10/28/1986,238.81,240.58,238.77,239.26,239.26,0.21%,0.2%,,,
10/29/1986,239.23,241.00,238.98,240.94,240.94,0.70%,0.7%,,,
10/30/1986,240.97,244.08,240.94,243.71,243.71,1.15%,1.1%,,,
10/31/1986,243.70,244.51,242.95,243.98,243.98,0.11%,0.1%,,,
11/3/1986,243.97,245.80,243.93,245.80,245.80,0.75%,0.7%,,,
11/4/1986,245.80,246.43,244.42,246.20,246.20,0.16%,0.1%,,,
11/5/1986,246.09,247.05,245.21,246.58,246.58,0.15%,0.1%,,,
11/6/1986,246.54,246.90,244.30,245.87,245.87,-0.29%,-0.3%,,,
11/7/1986,245.85,246.13,244.92,245.77,245.77,-0.04%,-0.1%,,,
11/10/1986,245.75,246.22,244.68,246.13,246.13,0.15%,0.1%,,,
11/11/1986,246.15,247.10,246.12,247.08,247.08,0.39%,0.4%,,,
11/12/1986,247.06,247.67,245.68,246.64,246.64,-0.18%,-0.2%,,,
11/13/1986,246.63,246.66,242.98,243.02,243.02,-1.47%,-1.5%,,,
11/14/1986,243.01,244.51,241.96,244.50,244.50,0.61%,0.6%,,,
11/17/1986,244.50,244.80,242.29,243.21,243.21,-0.53%,-0.6%,,,
11/18/1986,243.20,243.23,236.65,236.78,236.78,-2.64%,-2.7%,,,
11/19/1986,236.77,237.94,235.51,237.66,237.66,0.37%,0.3%,,,
11/20/1986,237.66,242.05,237.66,242.05,242.05,1.85%,1.8%,,,
11/21/1986,242.03,246.38,241.97,245.86,245.86,1.57%,1.5%,,,
11/24/1986,245.86,248.00,245.21,247.45,247.45,0.65%,0.6%,,,
11/25/1986,247.44,248.18,246.30,248.17,248.17,0.29%,0.3%,,,
11/26/1986,248.14,248.90,247.73,248.77,248.77,0.24%,0.2%,,,
11/28/1986,248.82,249.22,248.07,249.22,249.22,0.18%,0.1%,,,
12/1/1986,249.22,249.22,245.72,249.05,249.05,-0.07%,-0.1%,,,
12/2/1986,249.06,254.00,249.05,254.00,254.00,1.99%,2.0%,,,
12/3/1986,254.00,254.87,253.24,253.85,253.85,-0.06%,-0.1%,,,
12/4/1986,253.85,254.42,252.88,253.04,253.04,-0.32%,-0.4%,,,
12/5/1986,253.05,253.89,250.71,251.17,251.17,-0.74%,-0.8%,,,
12/8/1986,251.16,252.36,248.82,251.16,251.16,0.00%,0.0%,,,
12/9/1986,251.16,251.27,249.25,249.28,249.28,-0.75%,-0.8%,,,
12/10/1986,249.28,251.53,248.94,250.96,250.96,0.67%,0.6%,,,
12/11/1986,250.97,250.98,247.15,248.17,248.17,-1.11%,-1.1%,,,
12/12/1986,248.17,248.31,247.02,247.35,247.35,-0.33%,-0.4%,,,
12/15/1986,247.31,248.23,244.92,248.21,248.21,0.35%,0.3%,,,
12/16/1986,248.21,250.04,247.40,250.04,250.04,0.74%,0.7%,,,
12/17/1986,250.01,250.04,247.19,247.56,247.56,-0.99%,-1.0%,,,
12/18/1986,247.56,247.81,246.45,246.78,246.78,-0.32%,-0.3%,,,
12/19/1986,246.79,249.96,245.89,249.73,249.73,1.20%,1.2%,,,
12/22/1986,249.73,249.73,247.45,248.75,248.75,-0.39%,-0.4%,,,
12/23/1986,248.75,248.75,245.85,246.34,246.34,-0.97%,-1.0%,,,
12/24/1986,246.34,247.22,246.02,246.75,246.75,0.17%,0.1%,,,
12/26/1986,246.75,247.09,246.73,246.92,246.92,0.07%,0.0%,,,
12/29/1986,246.90,246.92,244.31,244.67,244.67,-0.91%,-0.9%,,,
12/30/1986,244.66,244.67,243.04,243.37,243.37,-0.53%,-0.6%,,,
12/31/1986,243.37,244.03,241.28,242.17,242.17,-0.49%,-0.5%,,,
1/2/1987,242.17,246.45,242.17,246.45,246.45,1.77%,1.7%,,,
1/5/1987,246.45,252.57,246.45,252.19,252.19,2.33%,2.3%,,,
1/6/1987,252.20,253.99,252.14,252.78,252.78,0.23%,0.2%,,,
1/7/1987,252.78,255.72,252.65,255.33,255.33,1.01%,1.0%,,,
1/8/1987,255.36,257.28,254.97,257.28,257.28,0.76%,0.7%,,,
1/9/1987,257.26,259.20,256.11,258.73,258.73,0.56%,0.5%,,,
1/12/1987,258.72,261.36,257.92,260.30,260.30,0.61%,0.6%,,,
1/13/1987,260.30,260.45,259.21,259.95,259.95,-0.13%,-0.2%,,,
1/14/1987,259.95,262.72,259.62,262.64,262.64,1.03%,1.0%,,,
1/15/1987,262.65,266.68,262.64,265.49,265.49,1.09%,1.1%,,,
1/16/1987,265.46,267.24,264.31,266.28,266.28,0.30%,0.3%,,,
1/19/1987,266.26,269.34,264.00,269.34,269.34,1.15%,1.1%,,,
1/20/1987,269.34,271.03,267.65,269.04,269.04,-0.11%,-0.1%,,,
1/21/1987,269.04,270.87,267.35,267.84,267.84,-0.45%,-0.5%,,,
1/22/1987,267.84,274.05,267.32,273.91,273.91,2.27%,2.2%,,,
1/23/1987,273.91,280.96,268.41,270.10,270.10,-1.39%,-1.4%,,,
1/26/1987,270.10,270.40,267.73,269.61,269.61,-0.18%,-0.2%,,,
1/27/1987,269.61,274.31,269.61,273.75,273.75,1.54%,1.5%,,,
1/28/1987,273.75,275.71,273.03,275.40,275.40,0.60%,0.6%,,,
1/29/1987,275.40,276.85,272.54,274.24,274.24,-0.42%,-0.5%,,,
1/30/1987,274.24,274.24,271.38,274.08,274.08,-0.06%,-0.1%,,,
2/2/1987,274.08,277.35,273.16,276.45,276.45,0.86%,0.8%,,,
2/3/1987,276.45,277.83,275.84,275.99,275.99,-0.17%,-0.2%,,,
2/4/1987,275.99,279.65,275.35,279.64,279.64,1.32%,1.3%,,,
2/5/1987,279.64,282.26,278.66,281.16,281.16,0.54%,0.5%,,,
2/6/1987,281.16,281.79,279.87,280.04,280.04,-0.40%,-0.4%,,,
2/9/1987,280.04,280.04,277.24,278.16,278.16,-0.67%,-0.7%,,,
2/10/1987,278.16,278.16,273.49,275.07,275.07,-1.11%,-1.1%,,,
2/11/1987,275.07,277.71,274.71,277.54,277.54,0.90%,0.9%,,,
2/12/1987,277.54,278.04,273.89,275.62,275.62,-0.69%,-0.7%,,,
2/13/1987,275.62,280.91,275.01,279.70,279.70,1.48%,1.4%,,,
2/17/1987,279.70,285.49,279.70,285.49,285.49,2.07%,2.0%,,,
2/18/1987,285.49,287.55,282.97,285.42,285.42,-0.02%,-0.1%,,,
2/19/1987,285.42,286.24,283.84,285.57,285.57,0.05%,0.0%,,,
2/20/1987,285.57,285.98,284.31,285.48,285.48,-0.03%,-0.1%,,,
2/23/1987,285.48,285.50,279.37,282.38,282.38,-1.09%,-1.1%,,,
2/24/1987,282.38,283.33,281.45,282.88,282.88,0.18%,0.1%,,,
2/25/1987,282.88,285.35,282.14,284.00,284.00,0.40%,0.4%,,,
2/26/1987,284.00,284.40,280.73,282.96,282.96,-0.37%,-0.4%,,,
2/27/1987,282.96,284.55,282.77,284.20,284.20,0.44%,0.4%,,,
3/2/1987,284.17,284.83,282.30,283.00,283.00,-0.42%,-0.5%,,,
3/3/1987,283.00,284.19,282.92,284.12,284.12,0.40%,0.4%,,,
3/4/1987,284.12,288.62,284.12,288.62,288.62,1.58%,1.5%,,,
3/5/1987,288.62,291.24,288.60,290.52,290.52,0.66%,0.6%,,,
3/6/1987,290.52,290.67,288.77,290.66,290.66,0.05%,0.0%,,,
3/9/1987,290.66,290.66,287.12,288.30,288.30,-0.81%,-0.8%,,,
3/10/1987,288.30,290.87,287.89,290.86,290.86,0.89%,0.9%,,,
3/11/1987,290.87,292.51,289.33,290.31,290.31,-0.19%,-0.2%,,,
3/12/1987,290.33,291.91,289.66,291.22,291.22,0.31%,0.3%,,,
3/13/1987,291.22,291.79,289.88,289.89,289.89,-0.46%,-0.5%,,,
3/16/1987,289.88,289.89,286.64,288.23,288.23,-0.57%,-0.6%,,,
3/17/1987,288.09,292.47,287.96,292.47,292.47,1.47%,1.4%,,,
3/18/1987,292.49,294.58,290.87,292.78,292.78,0.11%,0.1%,,,
3/19/1987,292.73,294.46,292.26,294.08,294.08,0.44%,0.4%,,,
3/20/1987,294.08,298.17,294.08,298.17,298.17,1.39%,1.4%,,,
3/23/1987,298.16,301.17,297.50,301.16,301.16,1.00%,1.0%,,,
3/24/1987,301.17,301.92,300.14,301.64,301.64,0.16%,0.1%,,,
3/25/1987,301.52,301.85,299.36,300.38,300.38,-0.42%,-0.5%,,,
3/26/1987,300.39,302.72,300.38,300.93,300.93,0.18%,0.1%,,,
3/27/1987,300.96,301.41,296.06,296.13,296.13,-1.60%,-1.6%,,,
3/30/1987,296.10,296.13,286.69,289.20,289.20,-2.34%,-2.4%,,,
3/31/1987,289.21,291.87,289.07,291.70,291.70,0.86%,0.8%,,,
4/1/1987,291.59,292.38,288.34,292.38,292.38,0.23%,0.2%,,,
4/2/1987,292.41,294.47,292.02,293.63,293.63,0.43%,0.4%,,,
4/3/1987,293.64,301.30,292.30,300.41,300.41,2.31%,2.3%,,,
4/6/1987,300.46,302.21,300.41,301.95,301.95,0.51%,0.5%,,,
4/7/1987,301.94,303.65,296.67,296.69,296.69,-1.74%,-1.8%,,,
4/8/1987,296.72,299.20,295.18,297.26,297.26,0.19%,0.2%,,,
4/9/1987,297.25,297.71,291.50,292.86,292.86,-1.48%,-1.5%,,,
4/10/1987,292.82,293.74,290.94,292.49,292.49,-0.13%,-0.2%,,,
4/13/1987,292.48,293.36,285.62,285.62,285.62,-2.35%,-2.4%,,,
4/14/1987,285.61,285.62,275.67,279.16,279.16,-2.26%,-2.3%,,,
4/15/1987,279.17,285.14,279.16,284.44,284.44,1.89%,1.9%,,,
4/16/1987,284.45,289.57,284.44,286.91,286.91,0.87%,0.8%,,,
4/20/1987,286.91,288.36,284.55,286.09,286.09,-0.29%,-0.3%,,,
4/21/1987,285.88,293.07,282.89,293.07,293.07,2.44%,2.4%,,,
4/22/1987,293.05,293.46,286.98,287.19,287.19,-2.01%,-2.0%,,,
4/23/1987,287.19,289.12,284.28,286.82,286.82,-0.13%,-0.2%,,,
4/24/1987,286.81,286.82,281.18,281.52,281.52,-1.85%,-1.9%,,,
4/27/1987,281.52,284.45,276.22,281.83,281.83,0.11%,0.1%,,,
4/28/1987,281.83,285.95,281.83,282.51,282.51,0.24%,0.2%,,,
4/29/1987,282.58,286.42,282.58,284.57,284.57,0.73%,0.7%,,,
4/30/1987,284.58,290.08,284.57,288.36,288.36,1.33%,1.3%,,,
5/1/1987,286.99,289.71,286.52,288.03,288.03,-0.11%,-0.1%,,,
5/4/1987,288.02,289.99,286.39,289.36,289.36,0.46%,0.4%,,,
5/5/1987,289.36,295.40,289.34,295.34,295.34,2.07%,2.0%,,,
5/6/1987,295.35,296.19,293.60,295.47,295.47,0.04%,0.0%,,,
5/7/1987,295.45,296.80,294.07,294.71,294.71,-0.26%,-0.3%,,,
5/8/1987,294.73,296.18,291.73,293.37,293.37,-0.45%,-0.5%,,,
5/11/1987,293.37,298.69,291.55,291.57,291.57,-0.61%,-0.6%,,,
5/12/1987,291.57,293.30,290.18,293.30,293.30,0.59%,0.6%,,,
5/13/1987,293.31,294.54,290.74,293.98,293.98,0.23%,0.2%,,,
5/14/1987,293.98,295.10,292.95,294.24,294.24,0.09%,0.1%,,,
5/15/1987,294.23,294.24,287.11,287.43,287.43,-2.31%,-2.3%,,,
5/18/1987,287.43,287.43,282.57,286.65,286.65,-0.27%,-0.3%,,,
5/19/1987,286.66,287.39,278.83,279.62,279.62,-2.45%,-2.5%,,,
5/20/1987,279.62,280.89,277.01,278.21,278.21,-0.50%,-0.5%,,,
5/21/1987,278.23,282.31,278.21,280.17,280.17,0.70%,0.7%,,,
5/22/1987,280.17,283.33,280.17,282.16,282.16,0.71%,0.7%,,,
5/26/1987,282.16,289.11,282.16,289.11,289.11,2.46%,2.4%,,,
5/27/1987,289.07,290.78,288.19,288.73,288.73,-0.13%,-0.2%,,,
5/28/1987,288.73,291.50,286.33,290.76,290.76,0.70%,0.7%,,,
5/29/1987,290.77,292.87,289.70,290.10,290.10,-0.23%,-0.3%,,,
6/1/1987,290.12,291.96,289.23,289.83,289.83,-0.09%,-0.1%,,,
6/2/1987,289.82,290.94,286.93,288.46,288.46,-0.47%,-0.5%,,,
6/3/1987,288.56,293.47,288.56,293.47,293.47,1.74%,1.7%,,,
6/4/1987,293.46,295.09,292.76,295.09,295.09,0.55%,0.5%,,,
6/5/1987,295.11,295.11,292.80,293.45,293.45,-0.56%,-0.6%,,,
6/8/1987,293.46,297.03,291.55,296.72,296.72,1.11%,1.1%,,,
6/9/1987,296.72,297.59,295.90,297.28,297.28,0.19%,0.2%,,,
6/10/1987,297.28,300.81,295.66,297.47,297.47,0.06%,0.0%,,,
6/11/1987,297.50,298.94,297.47,298.73,298.73,0.42%,0.4%,,,
6/12/1987,298.77,302.26,298.73,301.62,301.62,0.97%,0.9%,,,
6/15/1987,301.62,304.11,301.62,303.14,303.14,0.50%,0.5%,,,
6/16/1987,303.12,304.86,302.60,304.76,304.76,0.53%,0.5%,,,
6/17/1987,304.77,305.74,304.03,304.81,304.81,0.02%,0.0%,,,
6/18/1987,304.78,306.13,303.38,305.69,305.69,0.29%,0.3%,,,
6/19/1987,305.71,306.97,305.55,306.97,306.97,0.42%,0.4%,,,
6/22/1987,306.98,310.20,306.97,309.65,309.65,0.87%,0.8%,,,
6/23/1987,309.66,310.27,307.48,308.43,308.43,-0.39%,-0.4%,,,
